"","X","DATE","Month","..MAX","..MIN","AW","SLP","MSP","DPT","RH","VP","Cat","..R.F"
"6322",6322,1986-04-23,"Apr",2.25921600208163,0.958376919461088,0.539377235086076,-0.659078006526778,-0.515384828583143,-0.803735404024096,-1.47782560822494,-0.800873802942581,1,0
"6323",6323,1986-04-24,"Apr",1.48250118937253,0.419584670262408,0.539377235086076,-1.11061497215826,-0.863566031179403,-0.440304762505041,-1.19750487473369,-0.521628510072358,1,0
"6324",6324,1986-04-25,"Apr",1.40733539391436,0.439540009235768,0.539377235086076,-0.839690036816447,-0.612546618781822,-0.366135266924349,-1.05734450798806,-0.430873789889535,1,0
"6325",6325,1986-04-26,"Apr",1.45744528702984,0.160166405457981,0.719897145258404,-0.873560821164556,-0.636842008436308,-0.306799727046626,-0.566783224378362,-0.402949260602513,1,0
"6326",6326,1986-04-27,"Apr",1.4323903404721,0.0803450495645053,0.539377235086076,-0.74939091157872,-0.5720608921641,-0.440304762505041,-1.22086493585796,-0.528609642394113,1,0
"6327",6327,1986-04-28,"Apr",1.23194790065539,0.31980835601202,0.358857324913747,-0.930002941868492,-0.636842008436308,0.145634224289017,-0.473342979881277,0.0508243403116001,1,0
"6328",6328,1986-04-29,"Apr",1.0565604073964,0.519360984512797,0.719897145258404,-1.06545851963219,-0.78259457794396,-0.165877713736734,-1.01062438573952,-0.24936434952389,1,0
"6329",6329,1986-04-30,"Apr",1.4323903404721,0.679002935066836,0.539377235086076,-0.794547364104793,-0.644937176917935,-0.447721740356518,-1.29094511923077,-0.528609642394113,1,0
"6330",6330,1986-05-01,"May",1.70799857574697,1.01824255576474,0.719897145258404,-0.783247916112511,-0.67732773505403,-0.38838620047881,-1.33766524147931,-0.479741716141824,1,0
"6331",6331,1986-05-02,"May",2.1840502066235,0.91846624151435,0.900417055430733,-0.74939091157872,-0.653032345399543,-0.0249557004268277,-1.12742469136087,-0.151628497019312,1,0
"6332",6332,1986-05-03,"May",1.78316532699006,1.39739247379293,1.08093696560306,-0.715520127230714,-0.588261113336959,-0.195545483675588,-1.03398444686379,-0.228420952558623,1,0
"6333",6333,1986-05-04,"May",1.85833112244823,0.91846624151435,0.539377235086076,-0.467180308059041,-0.393927648729977,-0.744399722679291,-1.38438536372785,-0.745024744368536,1,0
"6334",6334,1986-05-05,"May",1.93349691790636,0.758824290960311,0.178337414741418,-0.659078006526778,-0.531575165546378,-0.492223465998356,-1.24422499698223,-0.535590774715869,1,0
"6335",6335,1986-05-06,"May",2.08382850882267,0.579226620816447,0.539377235086076,-0.783247916112511,-0.644937176917935,-0.751816700530777,-1.71142621946765,-1.08710022813456,1,0
"6336",6336,1986-05-07,"May",1.93349691790636,0.000524074287495424,0.900417055430733,-0.850989484808729,-0.628746839954681,-0.33646749698548,-1.1040646302366,-0.437854922211291,1,0
"6337",6337,1986-05-08,"May",1.5827219313884,0.519360984512797,1.26145687577539,-0.726805795408576,-0.515384828583143,0.590651056306069,-0.169662185265751,0.518560205869224,1,0
"6338",6338,1986-05-09,"May",1.40733539391436,0.878555563567612,1.26145687577539,-0.523622428762977,-0.361537090593882,0.3607257331796,-0.403262796508463,0.260258309964268,1,0
"6339",6339,1986-05-10,"May",1.18183705175497,0.439540009235768,0.900417055430733,-0.873560821164556,-0.612546618781822,0.605485012009052,-0.169662185265751,0.539503602834491,1,0
"6340",6340,1986-05-11,"May",1.15678210519723,0.898510902540992,1.62249669612005,-0.783247916112511,-0.5720608921641,0.531315516428361,-0.356542674259921,0.455730014973424,1,0
"6341",6341,1986-05-12,"May",1.38227949157167,0.659047976709923,1.26145687577539,-0.580064549466912,-0.402022817211604,0.635152923414991,-0.193022246390022,0.574409264443269,1,0
"6342",6342,1986-05-13,"May",1.60777783373109,0.559271662459534,1.08093696560306,-0.501037312592833,-0.369632259075491,-0.418053970417664,-0.823743896745345,-0.298232275776179,1,0
"6343",6343,1986-05-14,"May",1.98360776680679,0.419584670262408,1.08093696560306,-0.546193765118906,-0.450603712310934,-0.329050519134003,-0.987264324615244,-0.333137937384957,1,0
"6344",6344,1986-05-15,"May",1.88338606900594,0.99828721679138,1.80301660629238,-0.681663122696922,-0.52347999706477,0.434895228760292,-0.496703041005548,0.344031897825334,1,0
"6345",6345,1986-05-16,"May",1.50755613593024,1.11801887001513,2.16405642663703,-0.659078006526778,-0.507289660101516,0.464563140166244,-0.473342979881277,0.378937559434112,1,0
"6346",6346,1986-05-17,"May",1.48250118937253,1.11801887001513,2.70561615715402,-0.783247916112511,-0.555870555200864,0.598068175624645,-0.33318261313565,0.539503602834491,1,0
"6347",6347,1986-05-18,"May",1.45744528702984,1.11801887001513,3.42769579784333,-1.12190064033613,-0.78259457794396,0.664820551886761,-0.286462490887107,0.609314926052047,1,0
"6348",6348,1986-05-19,"May",1.2820587495558,1.3175714985159,3.247175887671,-1.20092787721021,-0.855460978488152,0.746407166786028,-0.122942063017208,0.71403191087838,1,0
"6349",6349,1986-05-20,"May",1.00644955849597,1.19783984529216,2.34457633680936,-1.20092787721021,-0.895946705105874,0.620318967712022,-0.286462490887107,0.560446999799758,1,0
"6350",6350,1986-05-21,"May",1.33216864267127,0.519360984512797,1.08093696560306,-0.986445062572427,-0.742108851326238,0.219803719869709,-0.590143285502633,0.127616795850911,1,0
"6351",6351,1986-05-22,"May",1.55766698483067,0.958376919461088,0.719897145258404,-0.523622428762977,-0.410117985693213,0.353308896795207,-0.496703041005548,0.295163971573045,1,0
"6352",6352,1986-05-23,"May",1.65788868263149,1.07810819206841,0.719897145258404,-0.343010398473307,-0.23198474225909,0.598068175624645,-0.33318261313565,0.52554133819098,1,0
"6353",6353,1986-05-24,"May",1.4323903404721,0.878555563567612,1.08093696560306,-0.42202385553307,-0.280565637358439,0.612902131327628,-0.239742368638565,0.567428132121513,1,0
"6354",6354,1986-05-25,"May",1.18183705175497,0.91846624151435,1.44197678594772,-0.467180308059041,-0.296765858531298,0.509064724340984,-0.216382307514293,0.441767750329913,1,0
"6355",6355,1986-05-26,"May",1.10667125629683,0.818689927263962,1.9835365164647,-0.625221001992986,-0.426318206866072,0.234637534105594,-0.426622857632734,0.169503589781445,1,0
"6356",6356,1986-05-27,"May",1.75560431230557,0.958376919461088,2.34457633680936,-0.478465976237006,-0.321051363976161,0.345891777476631,-0.403262796508463,0.267239442286023,1,0
"6357",6357,1986-05-28,"May",1.15678210519723,0.91846624151435,1.9835365164647,-0.512336760585115,-0.442508543829326,-0.128792965946389,-1.17414481360941,-0.341515381389969,1,0
"6358",6358,1986-05-29,"May",1.0565604073964,1.19783984529216,1.9835365164647,-0.343010398473307,-0.207689352604604,0.709322418995682,-0.0995820018929372,0.672145116947847,1,0
"6359",6359,1986-05-30,"May",1.03150546083866,1.11801887001513,1.26145687577539,-0.986445062572427,-0.636842008436308,0.345891777476631,-0.193022246390022,0.302145103894801,1,0
"6360",6360,1986-05-31,"May",1.53261203827293,0.798734588290602,0.719897145258404,-0.907431605512665,-0.458708765002185,1.02825119340583,0.974980809823539,1.10497532089669,4,29.2000007629394
"6361",6361,1986-06-01,"Jun",0.380066336703165,0.31980835601202,-0.00218249543091017,-0.613921554000704,-0.280565637358439,0.909580113650395,0.554499709586657,0.944409277496315,4,13.6000003814697
"6362",6362,1986-06-02,"Jun",0.906228816480097,1.15792954796184,-0.00218249543091017,-0.184969704539362,0.0514153440649625,0.857661410157066,0.577859770710929,0.867616821957003,1,0
"6363",6363,1986-06-03,"Jun",1.13172620285454,0.619137298763185,0.719897145258404,-0.67036367470464,-0.426318206866072,1.01341723770286,0.297539037219674,1.08403192393143,2,0.800000011920929
"6364",6364,1986-06-04,"Jun",0.981394611938262,1.13797420898848,1.26145687577539,-0.636506670170848,-0.402022817211604,1.05791910481178,0.367619220592487,1.14686211482723,1,0
"6365",6365,1986-06-05,"Jun",1.13172620285454,0.200076702788272,0.539377235086076,-0.602635885822842,-0.418223038384464,0.983749609231087,0.320899098343945,1.0561073946444,4,23.2000007629394
"6366",6366,1986-06-06,"Jun",0.931283763037834,0.798734588290602,0.719897145258404,-0.873560821164556,-0.628746839954681,0.894746157947412,0.134018609349775,0.944409277496315,4,24.3999996185303
"6367",6367,1986-06-07,"Jun",0.981394611938262,0.519360984512797,1.08093696560306,-1.14448575650627,-0.985023211032569,0.983749609231087,0.250818914971131,1.0561073946444,2,0.800000011920929
"6368",6368,1986-06-08,"Jun",0.981394611938262,1.43730315173965,0.539377235086076,-1.29122700244793,-1.0012135479958,0.701905299677107,-0.193022246390022,0.71403191087838,1,0
"6369",6369,1986-06-09,"Jun",1.45744528702984,1.39739247379293,0.900417055430733,-1.13320008832841,-0.790689746425568,1.13208860039247,0.437699403965301,1.25157909965356,1,0
"6370",6370,1986-06-10,"Jun",1.38227949157167,0.639092637736544,1.08093696560306,-1.12190064033613,-0.742108851326238,1.09500385260212,0.484419526213844,1.19573004107952,3,2.79999995231628
"6371",6371,1986-06-11,"Jun",0.380066336703165,1.3175714985159,1.62249669612005,-1.11061497215826,-0.7663943567711,1.1246714810739,0.367619220592487,1.23761683501005,1,0
"6372",6372,1986-06-12,"Jun",0.856117967579695,1.3175714985159,1.44197678594772,-1.33638345497401,-0.985023211032569,1.19142414027018,0.41433934284103,1.29346589358409,1,0
"6373",6373,1986-06-13,"Jun",0.931283763037834,1.41734781276629,1.44197678594772,-1.73147829990156,-1.30080397128278,0.946664861440741,0.0639384259769614,1.00025833607036,1,0
"6374",6374,1986-06-14,"Jun",0.405122239045832,1.39739247379293,1.26145687577539,-1.97983189888744,-1.3898804772101,1.0505019854932,0.577859770710929,1.14686211482723,3,4.69999980926514
"6375",6375,1986-06-15,"Jun",0.906228816480097,0.878555563567612,0.539377235086076,-2.14915826099925,-1.55182338368099,1.11725464468949,0.507779587338115,1.23063570268829,3,8.19999980926514
"6376",6376,1986-06-16,"Jun",0.329955487802739,1.29761615954255,0.900417055430733,-2.18301526553304,-1.50323260437139,1.11725464468949,0.834820443077912,1.23761683501005,1,0
"6377",6377,1986-06-17,"Jun",0.655675527762964,0.798734588290602,0.178337414741418,-2.23945738623698,-1.62468978422455,0.961498534209528,0.390979281716759,1.00723946839211,4,12.1999998092651
"6378",6378,1986-06-18,"Jun",-0.0458739673804968,1.19783984529216,-0.182702405603239,-2.14915826099925,-1.43846137230925,1.06533594119617,0.998340870947811,1.16082437947074,1,0
"6379",6379,1986-06-19,"Jun",-0.597091393715161,1.11801887001513,1.44197678594772,-1.94596111453933,-1.30080397128278,1.0505019854932,0.928260687574997,1.13289985018372,1,0
"6380",6380,1986-06-20,"Jun",-0.897755053440258,1.0381978947381,2.16405642663703,-2.08141669230303,-1.38177542451822,1.01341723770286,0.998340870947811,1.08403192393143,2,0.699999988079071
"6381",6381,1986-06-21,"Jun",-0.872700106882496,0.99828721679138,1.62249669612005,-2.20560038170319,-1.3898804772101,1.1840070209516,1.55898233793032,1.32837155519287,2,0.200000002980232
"6382",6382,1986-06-22,"Jun",-0.922810477890461,0.91846624151435,1.08093696560306,-2.11528747665114,-1.26842329735662,1.10983752537091,1.39546191006042,1.21667343804478,3,3.20000004768372
"6383",6383,1986-06-23,"Jun",-0.97292132679086,0.91846624151435,0.900417055430733,-1.86694765747957,-1.23603273922051,0.954081697825135,0.741380198580827,1.00025833607036,2,0.800000011920929
"6384",6384,1986-06-24,"Jun",-0.697312613623528,0.978331877818001,1.44197678594772,-2.05884535594721,-1.3655850875553,0.924413786419182,0.811460381953641,0.958371542139826,2,0.200000002980232
"6385",6385,1986-06-25,"Jun",-0.572035969264962,1.07810819206841,2.70561615715402,-1.7540634160717,-1.10648039088573,0.991166445615481,1.04506099319635,1.04912626232265,1,0
"6386",6386,1986-06-26,"Jun",-0.572035969264962,0.878555563567612,2.70561615715402,-1.66375051101966,-1.00930871647743,0.82057666236672,0.881540565326455,0.811767763382959,2,1
"6387",6387,1986-06-27,"Jun",-0.772478409081692,0.91846624151435,1.80301660629238,-1.58473705395989,-0.976918158341318,0.879912202244443,0.78810032082937,0.895541351244025,2,0.300000011920929
"6388",6388,1986-06-28,"Jun",-1.14830834215739,0.91846624151435,2.34457633680936,-1.60730839031572,-1.01740388495904,0.976332489912512,0.881540565326455,1.02818286535738,2,1.5
"6389",6389,1986-06-29,"Jun",-0.672257189173328,1.01824255576474,2.16405642663703,-1.59602272213776,-1.04979444309515,0.894746157947412,0.531139648462386,0.909503615887537,2,1.60000002384186
"6390",6390,1986-06-30,"Jun",-0.271371831647427,0.958376919461088,2.16405642663703,-1.34766912315187,-0.871661199661012,0.738990047467453,0.274178976095402,0.707050778556625,1,0
"6391",6391,1986-07-01,"Jul",-0.296427256097629,0.639092637736544,1.08093696560306,-0.930002941868492,-0.491089438928656,0.90216299433182,0.834820443077912,0.923465880531048,1,0
"6392",6392,1986-07-02,"Jul",-0.371593529448231,0.718913613013573,0.719897145258404,-0.659078006526778,-0.33725158514902,0.879912202244443,0.461059465089572,0.88856021892227,2,1.89999997615814
"6393",6393,1986-07-03,"Jul",-0.121040240731099,0.83864526623732,1.08093696560306,-0.613921554000704,-0.33725158514902,0.90216299433182,0.437699403965301,0.923465880531048,1,0
"6394",6394,1986-07-04,"Jul",0.154568950328699,0.91846624151435,1.26145687577539,-0.67036367470464,-0.353441922112255,0.850244290838491,0.390979281716759,0.853654557313492,1,0
"6395",6395,1986-07-05,"Jul",0.00423640362746751,0.83864526623732,1.9835365164647,-0.850989484808729,-0.434413375347699,0.872495365860049,0.694660076332285,0.881579086600514,1,0
"6396",6396,1986-07-06,"Jul",-0.246316885089665,0.958376919461088,2.52509624698169,-1.07675796762447,-0.604451450300213,0.961498534209528,1.02170093207208,1.00723946839211,1,0
"6397",6397,1986-07-07,"Jul",-0.221261460639463,0.83864526623732,2.52509624698169,-1.26865566609211,-0.717813461671752,1.06533594119617,1.23194148219052,1.15384324714898,2,1.89999997615814
"6398",6398,1986-07-08,"Jul",-0.647201764723126,0.878555563567612,2.52509624698169,-0.952574278224319,-0.499194491619907,1.08758673328355,1.23194148219052,1.181767776436,2,0.699999988079071
"6399",6399,1986-07-09,"Jul",-0.847644682432294,0.818689927263962,2.52509624698169,-0.67036367470464,-0.199594184122995,0.968915653528104,1.44218203230896,1.02120173303563,2,1.10000002384186
"6400",6400,1986-07-10,"Jul",-0.847644682432294,0.878555563567612,2.34457633680936,-0.884846489342521,-0.442508543829326,0.931830905737758,0.974980809823539,0.965352674461581,2,0.400000005960464
"6401",6401,1986-07-11,"Jul",-0.371593529448231,0.83864526623732,1.9835365164647,-0.862275152986591,-0.482994270447048,0.857661410157066,0.507779587338115,0.860635689635248,2,0.100000001490116
"6402",6402,1986-07-12,"Jul",-0.121040240731099,0.718913613013573,1.9835365164647,-0.986445062572427,-0.5720608921641,0.983749609231087,0.694660076332285,1.03516399767914,1,0
"6403",6403,1986-07-13,"Jul",0.02929182807767,0.91846624151435,1.26145687577539,-1.27994133427007,-0.814975251870431,0.983749609231087,0.6012198318352,1.04214513000089,1,0
"6404",6404,1986-07-14,"Jul",0.02929182807767,1.11801887001513,1.9835365164647,-1.55086626961178,-0.985023211032569,0.991166445615481,0.928260687574997,1.04912626232265,1,0
"6405",6405,1986-07-15,"Jul",-0.797533833531894,0.758824290960311,1.80301660629238,-1.51699548526368,-0.904051757797125,0.983749609231087,1.13850123769344,1.04214513000089,3,5.09999990463257
"6406",6406,1986-07-16,"Jul",-1.07314254669923,0.758824290960311,2.16405642663703,-1.43798202820391,-0.879756368142639,0.983749609231087,0.998340870947811,1.03516399767914,2,0.300000011920929
"6407",6407,1986-07-17,"Jul",-0.97292132679086,0.83864526623732,2.16405642663703,-1.67503617919762,-1.00930871647743,0.968915653528104,1.18522135994198,1.01422060071387,2,0.200000002980232
"6408",6408,1986-07-18,"Jul",-1.2485300399582,0.778779249317224,2.52509624698169,-1.8895189938354,-1.09028016971287,0.968915653528104,1.72250276580022,1.01422060071387,3,8.89999961853027
"6409",6409,1986-07-19,"Jul",-1.95007905720919,0.718913613013573,1.08093696560306,-1.70890696354563,-0.960727821378082,1.14692227316126,1.72250276580022,1.27252249661883,4,21.2000007629395
"6410",6410,1986-07-20,"Jul",-1.47402790422513,0.778779249317224,1.08093696560306,-1.29122700244793,-0.669232566572403,1.03566802979022,1.67578264355168,1.11195645321845,3,4.19999980926514
"6411",6411,1986-07-21,"Jul",-1.82480241285062,0.718913613013573,1.80301660629238,-1.46055336455974,-0.83117547304329,1.07275277758057,1.55898233793032,1.16082437947074,3,4.5
"6412",6412,1986-07-22,"Jul",-1.62435997303389,0.758824290960311,2.34457633680936,-1.7540634160717,-1.01740388495904,0.939247742122166,1.55898233793032,0.979314939105092,3,7.19999980926514
"6413",6413,1986-07-23,"Jul",-1.59930454858369,0.818689927263962,4.14977543853265,-1.64117917466383,-0.928337263241988,0.983749609231087,1.48890215455751,1.04214513000089,3,6.30000019073486
"6414",6414,1986-07-24,"Jul",-1.69952576849206,0.798734588290602,2.34457633680936,-1.39282557567794,-0.750204019807847,1.02083435702143,1.72250276580022,1.09101305625318,2,1.5
"6415",6415,1986-07-25,"Jul",-1.87491326175103,0.798734588290602,1.9835365164647,-1.12190064033613,-0.5720608921641,1.02083435702143,1.34874178781188,1.09101305625318,2,1.20000004768372
"6416",6416,1986-07-26,"Jul",-0.922810477890461,0.798734588290602,1.9835365164647,-0.941288610046456,-0.499194491619907,0.783491914576374,0.811460381953641,0.860635689635248,2,0.5
"6417",6417,1986-07-27,"Jul",-0.672257189173328,0.878555563567612,2.34457633680936,-0.659078006526778,-0.199594184122995,0.872495365860049,1.16186129881771,0.881579086600514,1,0
"6418",6418,1986-07-28,"Jul",-1.54919369968329,0.818689927263962,1.26145687577539,-0.297853945947234,0.075710733719449,0.894746157947412,1.20858142106625,0.909503615887537,2,1.89999997615814
"6419",6419,1986-07-29,"Jul",-1.59930454858369,0.639092637736544,1.26145687577539,-0.343010398473307,-0.159108457505273,0.931830905737758,1.0917811154449,0.965352674461581,2,0.400000005960464
"6420",6420,1986-07-30,"Jul",-1.19841919105779,0.718913613013573,1.62249669612005,-0.354296066651169,-0.0214609406888542,1.02825119340583,1.13850123769344,1.09799418857494,2,0.5
"6421",6421,1986-07-31,"Jul",-0.822589257982094,0.718913613013573,1.62249669612005,-0.376867403007099,-0.00526071951599461,0.879912202244443,0.78810032082937,0.895541351244025,2,0.400000005960464
"6422",6422,1986-08-01,"Aug",-0.597091393715161,0.519360984512797,-1.62686168698187,-0.591350217644877,-0.23198474225909,0.976332489912512,0.881540565326455,1.00025833607036,1,0
"6423",6423,1986-08-02,"Aug",-0.722368038073728,0.519360984512797,0.719897145258404,-0.625221001992986,-0.240079910740717,0.931830905737758,1.02170093207208,0.965352674461581,1,0
"6424",6424,1986-08-03,"Aug",-0.772478409081692,0.579226620816447,0.900417055430733,-0.805833032282655,-0.345346753630629,0.968915653528104,1.18522135994198,1.01422060071387,2,0.200000002980232
"6425",6425,1986-08-04,"Aug",-1.14830834215739,0.718913613013573,0.719897145258404,-1.34766912315187,-0.7663943567711,1.00600040131845,1.18522135994198,1.07006965928792,3,4.19999980926514
"6426",6426,1986-08-05,"Aug",-1.09819797114943,0.798734588290602,1.44197678594772,-1.68632184737548,-0.993118379514177,1.07275277758057,1.46554209343324,1.16780551179249,2,0.600000023841858
"6427",6427,1986-08-06,"Aug",-1.09819797114943,0.858600605210699,1.44197678594772,-2.07013102412517,-1.26842329735662,1.14692227316126,1.90938325479439,1.28648476126234,2,0.5
"6428",6428,1986-08-07,"Aug",-1.12325339559963,0.798734588290602,0.900417055430733,-2.8151642614542,-1.93238526020341,1.1840070209516,1.27866160443907,1.32837155519287,3,4
"6429",6429,1986-08-08,"Aug",-0.922810477890461,0.958376919461088,0.178337414741418,-2.87160638215813,-1.89189953358568,1.23592572444493,1.60570246017886,1.41912627537569,3,3.09999990463257
"6430",6430,1986-08-09,"Aug",-0.822589257982094,0.83864526623732,0.178337414741418,-2.13785881300697,-1.31700419245608,1.20625809597316,1.74586282692449,1.36327721680165,3,3.20000004768372
"6431",6431,1986-08-10,"Aug",-1.17336376660759,0.718913613013573,0.358857324913747,-1.67503617919762,-0.985023211032569,1.08016989689914,1.62906252130313,1.17478664411425,2,1.79999995231628
"6432",6432,1986-08-11,"Aug",-1.69952576849206,0.718913613013573,0.358857324913747,-1.33638345497401,-0.7663943567711,1.02825119340583,1.18522135994198,1.10497532089669,4,13.1000003814697
"6433",6433,1986-08-12,"Aug",-0.772478409081692,0.718913613013573,1.26145687577539,-1.43798202820391,-0.823080304561682,0.998583281999874,1.32538172668761,1.06308852696616,2,1.20000004768372
"6434",6434,1986-08-13,"Aug",-1.47402790422513,0.798734588290602,1.9835365164647,-1.60730839031572,-0.742108851326238,0.976332489912512,1.46554209343324,1.02818286535738,2,0.699999988079071
"6435",6435,1986-08-14,"Aug",-1.44897247977493,0.718913613013573,2.70561615715402,-1.22349921356614,-0.580165944855351,0.961498534209528,1.67578264355168,1.00025833607036,2,0.899999976158142
"6436",6436,1986-08-15,"Aug",-1.72458119294226,0.619137298763185,1.9835365164647,-0.941288610046456,-0.418223038384464,0.976332489912512,1.41882197118469,1.02818286535738,2,2.29999995231628
"6437",6437,1986-08-16,"Aug",-1.82480241285062,0.619137298763185,1.9835365164647,-0.444595191888897,-0.0376512776521079,0.998583281999874,1.46554209343324,1.0561073946444,2,0.300000011920929
"6438",6438,1986-08-17,"Aug",-1.14830834215739,0.718913613013573,2.16405642663703,-0.399452519177243,0.0109296174472407,0.961498534209528,1.46554209343324,1.00723946839211,2,1.89999997615814
"6439",6439,1986-08-18,"Aug",-1.62435997303389,0.519360984512797,1.9835365164647,-0.625221001992986,-0.199594184122995,0.879912202244443,1.20858142106625,0.895541351244025,3,6.69999980926514
"6440",6440,1986-08-19,"Aug",-1.2485300399582,0.499405645539437,1.80301660629238,-0.534908096940942,-0.110527562405925,0.916996950034789,1.37210184893615,0.944409277496315,3,3.29999995231628
"6441",6441,1986-08-20,"Aug",-1.19841919105779,0.718913613013573,1.62249669612005,-0.557479433296769,-0.134822952060411,0.976332489912512,1.44218203230896,1.02818286535738,3,4.59999990463257
"6442",6442,1986-08-21,"Aug",-1.09819797114943,0.619137298763185,1.62249669612005,-0.738105243400857,-0.280565637358439,0.805742706663751,1.02170093207208,0.790824366417692,2,1.70000004768372
"6443",6443,1986-08-22,"Aug",-1.12325339559963,0.599181959789826,1.80301660629238,-0.625221001992986,-0.207689352604604,0.761241122489012,0.881540565326455,0.734975307843647,2,0.300000011920929
"6444",6444,1986-08-23,"Aug",-1.02303169779882,0.619137298763185,1.9835365164647,-0.196255372717327,0.10809140764592,0.909580113650395,1.0917811154449,0.923465880531048,1,0
"6445",6445,1986-08-24,"Aug",-0.922810477890461,0.519360984512797,1.44197678594772,-0.0720854631314908,0.21335825053585,0.916996950034789,1.06842105432062,0.944409277496315,1,0
"6446",6446,1986-08-25,"Aug",-0.697312613623528,0.239987380734991,0.900417055430733,-0.297853945947234,0.0190247859288676,0.753824003170436,0.718020137456556,0.721013043200136,1,0
"6447",6447,1986-08-26,"Aug",-0.622146818165364,0.339763694985379,1.08093696560306,-0.388153071184961,-0.0295561091704811,0.701905299677107,0.694660076332285,0.658182852304336,1,0
"6448",6448,1986-08-27,"Aug",-0.672257189173328,0.259942719708369,0.900417055430733,-0.613921554000704,-0.110527562405925,0.746407166786028,1.0917811154449,0.71403191087838,1,0
"6449",6449,1986-08-28,"Aug",-0.822589257982094,0.200076702788272,0.539377235086076,-0.467180308059041,0.0190247859288676,0.709322418995682,1.51226221568178,0.665163984626091,2,0.5
"6450",6450,1986-08-29,"Aug",-1.29864041096616,0.239987380734991,-0.00218249543091017,-0.128527583835427,0.164777355436501,0.776074795257799,0.928260687574997,0.755918704808914,2,0.400000005960464
"6451",6451,1986-08-30,"Aug",-0.672257189173328,0.160166405457981,0.178337414741418,-0.128527583835427,0.180967692399755,0.672237671205337,0.811460381953641,0.623277190695558,1,0
"6452",6452,1986-08-31,"Aug",-0.672257189173328,0.120255727511243,0.539377235086076,-0.399452519177243,-0.0376512776521079,0.71673925538009,0.811460381953641,0.679126249269602,1,0
"6453",6453,1986-09-01,"Sep",-0.371593529448231,-0.0393862230427958,-0.00218249543091017,-0.151098920191356,0.116196460337171,0.612902131327628,0.507779587338115,0.553465867478002,1,0
"6454",6454,1986-09-02,"Sep",-0.271371831647427,0.399629331289049,0.178337414741418,0.0407987782763806,0.237653640190336,0.575817383537282,0.577859770710929,0.595352661408535,1,0
"6455",6455,1986-09-03,"Sep",-0.171150611739063,0.200076702788272,0.358857324913747,-0.354296066651169,-0.0457464461337164,0.635152923414991,0.484419526213844,0.567428132121513,1,0
"6456",6456,1986-09-04,"Sep",-0.321482680547829,0.339763694985379,0.539377235086076,-0.636506670170848,-0.175308678678133,0.82057666236672,1.27866160443907,0.811767763382959,2,1.20000004768372
"6457",6457,1986-09-05,"Sep",-0.647201764723126,0.599181959789826,0.539377235086076,-0.884846489342521,-0.426318206866072,0.865078246541474,0.998340870947811,0.867616821957003,2,0.600000023841858
"6458",6458,1986-09-06,"Sep",-0.421703900456196,0.200076702788272,0.539377235086076,-0.636506670170848,-0.191499015641368,0.672237671205337,0.554499709586657,0.623277190695558,1,0
"6459",6459,1986-09-07,"Sep",-0.421703900456196,0.559271662459534,0.539377235086076,-0.726805795408576,-0.361537090593882,0.865078246541474,0.647939954083742,0.874597954278759,1,0
"6460",6460,1986-09-08,"Sep",-0.146095187288861,0.559271662459534,0.900417055430733,-0.839690036816447,-0.38583248024835,0.679654507589744,0.78810032082937,0.630258323017313,1,0
"6461",6461,1986-09-09,"Sep",-0.74742346252393,0.239987380734991,0.900417055430733,-0.760676579756684,-0.353441922112255,0.71673925538009,0.6012198318352,0.679126249269602,1,0
"6462",6462,1986-09-10,"Sep",-0.371593529448231,0.279897678065282,1.08093696560306,-0.557479433296769,-0.207689352604604,0.701905299677107,0.577859770710929,0.658182852304336,1,0
"6463",6463,1986-09-11,"Sep",-0.446759324906395,0.519360984512797,1.26145687577539,-0.478465976237006,-0.14291812054202,0.738990047467453,0.671300015208013,0.707050778556625,1,0
"6464",6464,1986-09-12,"Sep",-0.496870173806798,0.359719033958758,0.719897145258404,-0.343010398473307,-0.0538514988249675,0.724156374698666,0.507779587338115,0.686107381591358,1,0
"6465",6465,1986-09-13,"Sep",-0.346538104998029,0.0204794132608548,0.719897145258404,-0.376867403007099,-0.0376512776521079,0.71673925538009,0.647939954083742,0.672145116947847,1,0
"6466",6466,1986-09-14,"Sep",-0.421703900456196,-0.0393862230427958,0.539377235086076,-0.297853945947234,0.00283444896561385,0.768657958873405,0.694660076332285,0.748937572487158,1,0
"6467",6467,1986-09-15,"Sep",-0.196206036189263,0.37967399231567,0.358857324913747,-0.00435767424969293,0.30242487225292,0.813159543048145,1.16186129881771,0.811767763382959,1,0
"6468",6468,1986-09-16,"Sep",-0.0709293918306965,0.758824290960311,-0.00218249543091017,0.232710256558332,0.456272610242181,1.06533594119617,1.41882197118469,1.15384324714898,4,10.6999998092651
"6469",6469,1986-09-17,"Sep",-0.446759324906395,0.758824290960311,0.178337414741418,0.243995924736194,0.464367778723807,1.10983752537091,1.44218203230896,1.20969230572303,4,13
"6470",6470,1986-09-18,"Sep",-0.546980544814762,0.83864526623732,-0.182702405603239,0.22141080856605,0.399596546661223,1.07275277758057,1.13850123769344,1.16780551179249,2,1
"6471",6471,1986-09-19,"Sep",-0.121040240731099,0.519360984512797,0.178337414741418,0.176268135854396,0.35100576735225,0.954081697825135,0.834820443077912,0.993277203748604,1,0
"6472",6472,1986-09-20,"Sep",-0.371593529448231,0.619137298763185,-0.182702405603239,0.108526567158179,0.36720598852511,1.02825119340583,1.32538172668761,1.09799418857494,1,0
